Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Year,Month,Month_Name,Day,Weekday
4096,Dress,72,5/4/2023,2.5,Cash,2023,5,May,4,Thursday
3965,Socks,148,10/3/2022,1.6,Cash,2022,10,Oct,3,Monday
4067,Tie,24,5/6/2023,3.8,Cash,2023,5,May,6,Saturday
4055,Romper,69,9/17/2023,4.4,Credit Card,2023,9,Sep,17,Sunday
4072,Sandals,197,11/28/2022,4.8,Credit Card,2022,11,Nov,28,Monday
4037,Tunic,157,8/5/2023,2.7,Credit Card,2023,8,Aug,5,Saturday
4053,Sun Hat,182,4/17/2023,2.8,Cash,2023,4,Apr,17,Monday
4070,Raincoat,70,11/27/2022,2.5,Cash,2022,11,Nov,27,Sunday
4074,Swimsuit,46,12/28/2022,2.6,Cash,2022,12,Dec,28,Wednesday
3966,Bowtie,143,5/31/2023,1.8,Cash,2023,5,May,31,Wednesday
3965,Handbag,86,4/27/2023,1.8,Cash,2023,4,Apr,27,Thursday
4002,Romper,152,4/20/2023,4.5,Cash,2023,4,Apr,20,Thursday
4099,Shorts,198,12/8/2022,3.5,Cash,2022,12,Dec,8,Thursday
4034,Belt,170,10/9/2022,3.2,Cash,2022,10,Oct,9,Sunday
3999,Jacket,152,7/14/2023,2.6,Cash,2023,7,Jul,14,Friday
4082,Onesie,98,10/18/2022,1.9,Cash,2022,10,Oct,18,Tuesday
4067,Tie,181,6/30/2023,1.4,Cash,2023,6,Jun,30,Friday
3991,Flannel Shirt,144,12/9/2022,2.2,Cash,2022,12,Dec,9,Friday
4036,Trench Coat,116,10/10/2022,4.1,Credit Card,2022,10,Oct,10,Monday
4056,Jeans,86,2/1/2023,1.2,Cash,2023,2,Feb,1,Wednesday
4081,Coat,147,8/17/2023,3.2,Credit Card,2023,8,Aug,17,Thursday
3985,Loafers,67,12/2/2022,2.5,Cash,2022,12,Dec,2,Friday
4102,Sneakers,191,5/23/2023,1.7,Cash,2023,5,May,23,Tuesday
4098,Blouse,24,8/23/2023,3.7,Credit Card,2023,8,Aug,23,Wednesday
4095,Cardigan,116,12/30/2022,4,Cash,2022,12,Dec,30,Friday
4103,Dress,44,5/5/2023,1.6,Cash,2023,5,May,5,Friday
4077,Sunglasses,75,1/9/2023,4.1,Credit Card,2023,1,Jan,9,Monday
4078,Sweater,175,9/11/2023,2.6,Credit Card,2023,9,Sep,11,Monday
3997,Socks,104,2/22/2023,4.7,Credit Card,2023,2,Feb,22,Wednesday
3971,Vest,58,1/21/2023,3.9,Cash,2023,1,Jan,21,Saturday
4024,Umbrella,164,8/2/2023,1.3,Cash,2023,8,Aug,2,Wednesday
4053,Jacket,195,8/31/2023,2.3,Cash,2023,8,Aug,31,Thursday
4114,Coat,65,1/4/2023,1.8,Cash,2023,1,Jan,4,Wednesday
4047,Bowtie,95,8/26/2023,1.9,Cash,2023,8,Aug,26,Saturday
4029,Tunic,13,2/8/2023,2.5,Credit Card,2023,2,Feb,8,Wednesday
4039,Trench Coat,58,3/22/2023,3.3,Cash,2023,3,Mar,22,Wednesday
3972,Pajamas,40,6/26/2023,2.9,Cash,2023,6,Jun,26,Monday
3964,Sun Hat,132,9/15/2023,2.2,Credit Card,2023,9,Sep,15,Friday
4108,Jumpsuit,188,6/7/2023,3.2,Credit Card,2023,6,Jun,7,Wednesday
3968,Pajamas,62,10/5/2022,1.6,Cash,2022,10,Oct,5,Wednesday
3989,Vest,71,11/12/2022,3.1,Credit Card,2022,11,Nov,12,Saturday
4050,Loafers,82,1/1/2023,1.6,Cash,2023,1,Jan,1,Sunday
4046,Sneakers,146,10/7/2022,2.9,Credit Card,2022,10,Oct,7,Friday
4106,Scarf,88,3/2/2023,3.8,Cash,2023,3,Mar,2,Thursday
3963,Hat,141,9/5/2023,4.9,Credit Card,2023,9,Sep,5,Tuesday
4117,T-shirt,129,9/3/2023,1.6,Credit Card,2023,9,Sep,3,Sunday
4054,Sunglasses,130,3/3/2023,2.5,Cash,2023,3,Mar,3,Friday
3981,Scarf,91,12/24/2022,1.7,Credit Card,2022,12,Dec,24,Saturday
4045,Tank Top,21,4/11/2023,4.3,Cash,2023,4,Apr,11,Tuesday
4048,T-shirt,66,1/20/2023,3.3,Cash,2023,1,Jan,20,Friday
4062,Trench Coat,14,4/28/2023,4.6,Credit Card,2023,4,Apr,28,Friday
4046,Overalls,159,8/3/2023,4.8,Credit Card,2023,8,Aug,3,Thursday
3971,Trench Coat,116,10/11/2022,4.5,Credit Card,2022,10,Oct,11,Tuesday
4019,Romper,60,7/28/2023,4.5,Cash,2023,7,Jul,28,Friday
4017,Flannel Shirt,72,12/20/2022,2.2,Credit Card,2022,12,Dec,20,Tuesday
4122,Sandals,177,1/24/2023,1.6,Cash,2023,1,Jan,24,Tuesday
4036,Blazer,96,5/24/2023,4.2,Cash,2023,5,May,24,Wednesday
4108,Gloves,135,4/6/2023,4.8,Credit Card,2023,4,Apr,6,Thursday
3978,Cardigan,174,2/6/2023,3.8,Credit Card,2023,2,Feb,6,Monday
3973,Romper,127,10/6/2022,1.3,Cash,2022,10,Oct,6,Thursday
4000,Coat,57,7/20/2023,4.4,Cash,2023,7,Jul,20,Thursday
3962,Gloves,148,5/21/2023,2.1,Cash,2023,5,May,21,Sunday
4094,Dress,25,4/27/2023,4.7,Cash,2023,4,Apr,27,Thursday
4040,Polo Shirt,29,9/27/2023,4.6,Cash,2023,9,Sep,27,Wednesday
4088,Pants,27,8/30/2023,4,Cash,2023,8,Aug,30,Wednesday
4064,Sneakers,12,5/19/2023,1.3,Credit Card,2023,5,May,19,Friday
4025,Blouse,126,10/2/2022,1.5,Cash,2022,10,Oct,2,Sunday
3962,Sneakers,168,12/8/2022,3.5,Cash,2022,12,Dec,8,Thursday
4077,Sweater,167,3/1/2023,1.1,Credit Card,2023,3,Mar,1,Wednesday
4107,Backpack,178,2/3/2023,4.6,Cash,2023,2,Feb,3,Friday
3962,Boots,11,4/12/2023,1.1,Credit Card,2023,4,Apr,12,Wednesday
4038,Scarf,115,3/13/2023,3.8,Cash,2023,3,Mar,13,Monday
4103,Shorts,80,9/20/2023,4.1,Credit Card,2023,9,Sep,20,Wednesday
4056,T-shirt,83,3/8/2023,2.4,Cash,2023,3,Mar,8,Wednesday
4103,Raincoat,182,3/31/2023,3,Cash,2023,3,Mar,31,Friday
3982,Handbag,55,4/1/2023,4.7,Cash,2023,4,Apr,1,Saturday
4084,Romper,100,6/15/2023,1.3,Credit Card,2023,6,Jun,15,Thursday
4085,Sun Hat,111,11/11/2022,1.6,Credit Card,2022,11,Nov,11,Friday
3999,Camisole,127,7/1/2023,1,Credit Card,2023,7,Jul,1,Saturday
4033,Tie,185,4/8/2023,4.5,Cash,2023,4,Apr,8,Saturday
4050,Flip-Flops,30,2/21/2023,1.6,Cash,2023,2,Feb,21,Tuesday
4068,Cardigan,176,9/14/2023,4.5,Credit Card,2023,9,Sep,14,Thursday
4008,Leggings,33,10/10/2022,4.5,Cash,2022,10,Oct,10,Monday
4084,Sweater,106,2/3/2023,1.4,Credit Card,2023,2,Feb,3,Friday
4119,Handbag,24,4/24/2023,3.8,Cash,2023,4,Apr,24,Monday
3976,T-shirt,189,9/26/2023,4,Credit Card,2023,9,Sep,26,Tuesday
4030,Camisole,94,7/8/2023,1,Credit Card,2023,7,Jul,8,Saturday
4024,Sneakers,34,12/16/2022,1.9,Credit Card,2022,12,Dec,16,Friday
4103,Jeans,131,7/20/2023,3.1,Credit Card,2023,7,Jul,20,Thursday
4059,Polo Shirt,29,5/21/2023,1.8,Credit Card,2023,5,May,21,Sunday
4014,Wallet,81,6/14/2023,3.4,Credit Card,2023,6,Jun,14,Wednesday
4116,Jumpsuit,154,2/6/2023,2.2,Cash,2023,2,Feb,6,Monday
3980,Jumpsuit,55,6/24/2023,4.5,Credit Card,2023,6,Jun,24,Saturday
4108,Camisole,46,10/1/2023,1.8,Cash,2023,10,Oct,1,Sunday
4043,Poncho,192,4/24/2023,3.2,Cash,2023,4,Apr,24,Monday
4026,Tank Top,29,4/30/2023,3.8,Credit Card,2023,4,Apr,30,Sunday
3974,Pajamas,154,12/18/2022,1.3,Cash,2022,12,Dec,18,Sunday
4102,Backpack,109,1/11/2023,2.3,Cash,2023,1,Jan,11,Wednesday
4092,Sandals,148,12/6/2022,1.6,Cash,2022,12,Dec,6,Tuesday
4078,Handbag,199,1/28/2023,3.4,Cash,2023,1,Jan,28,Saturday
4010,Loafers,195,10/21/2022,2.7,Credit Card,2022,10,Oct,21,Friday
3976,Scarf,98,4/26/2023,3.6,Credit Card,2023,4,Apr,26,Wednesday
4086,Gloves,29,8/7/2023,1.3,Credit Card,2023,8,Aug,7,Monday
4067,Sneakers,111,6/29/2023,3.9,Cash,2023,6,Jun,29,Thursday
4095,Scarf,93,4/28/2023,4.3,Cash,2023,4,Apr,28,Friday
4008,Handbag,125,7/28/2023,3.9,Cash,2023,7,Jul,28,Friday
4059,Vest,106,12/7/2022,1.4,Credit Card,2022,12,Dec,7,Wednesday
4021,Pants,184,4/10/2023,4.7,Credit Card,2023,4,Apr,10,Monday
4116,Bowtie,107,7/26/2023,3.7,Credit Card,2023,7,Jul,26,Wednesday
4073,Camisole,73,7/19/2023,4.4,Credit Card,2023,7,Jul,19,Wednesday
4097,Camisole,31,6/7/2023,4,Credit Card,2023,6,Jun,7,Wednesday
4003,Belt,107,9/8/2023,3,Cash,2023,9,Sep,8,Friday
3961,Swimsuit,172,12/30/2022,2.3,Credit Card,2022,12,Dec,30,Friday
4089,Onesie,102,10/27/2022,1.2,Credit Card,2022,10,Oct,27,Thursday
4084,Hat,102,8/7/2023,4.9,Cash,2023,8,Aug,7,Monday
4011,Overalls,36,6/27/2023,4.6,Cash,2023,6,Jun,27,Tuesday
4093,Sunglasses,36,4/30/2023,2.3,Cash,2023,4,Apr,30,Sunday
4068,Camisole,33,8/15/2023,1.1,Cash,2023,8,Aug,15,Tuesday
4101,Hat,93,12/6/2022,3.6,Credit Card,2022,12,Dec,6,Tuesday
4117,Backpack,13,10/7/2022,3.4,Cash,2022,10,Oct,7,Friday
3972,Cardigan,109,4/16/2023,1.4,Credit Card,2023,4,Apr,16,Sunday
4090,Jeans,195,5/3/2023,1.6,Credit Card,2023,5,May,3,Wednesday
4008,Blazer,72,4/23/2023,1.1,Credit Card,2023,4,Apr,23,Sunday
4050,Coat,53,11/8/2022,2.2,Cash,2022,11,Nov,8,Tuesday
4075,Hat,53,5/22/2023,3.2,Cash,2023,5,May,22,Monday
4018,Umbrella,136,7/27/2023,2.7,Credit Card,2023,7,Jul,27,Thursday
4068,Jacket,86,1/6/2023,1.3,Cash,2023,1,Jan,6,Friday
4062,Pants,29,3/27/2023,2.9,Cash,2023,3,Mar,27,Monday
4038,Jacket,73,4/13/2023,1.9,Credit Card,2023,4,Apr,13,Thursday
3973,Belt,136,8/10/2023,4.2,Credit Card,2023,8,Aug,10,Thursday
4119,Boots,60,7/31/2023,1.1,Credit Card,2023,7,Jul,31,Monday
4009,Overalls,44,8/5/2023,1.6,Credit Card,2023,8,Aug,5,Saturday
4062,Backpack,111,9/3/2023,3.7,Cash,2023,9,Sep,3,Sunday
4025,Vest,168,12/20/2022,1.5,Credit Card,2022,12,Dec,20,Tuesday
4030,Skirt,94,7/30/2023,2.1,Credit Card,2023,7,Jul,30,Sunday
4122,Camisole,120,8/6/2023,4.2,Cash,2023,8,Aug,6,Sunday
3998,Flannel Shirt,176,7/9/2023,2.5,Credit Card,2023,7,Jul,9,Sunday
4022,Blouse,44,2/5/2023,1.3,Credit Card,2023,2,Feb,5,Sunday
4110,Camisole,164,1/20/2023,2.7,Cash,2023,1,Jan,20,Friday
4017,Tunic,61,3/15/2023,2.3,Credit Card,2023,3,Mar,15,Wednesday
4060,T-shirt,55,7/12/2023,4.5,Credit Card,2023,7,Jul,12,Wednesday
4018,Loafers,91,6/3/2023,4.7,Credit Card,2023,6,Jun,3,Saturday
3986,Skirt,187,4/24/2023,4.1,Credit Card,2023,4,Apr,24,Monday
3995,Pajamas,157,7/13/2023,3.3,Credit Card,2023,7,Jul,13,Thursday
4006,Pajamas,93,6/22/2023,1.8,Cash,2023,6,Jun,22,Thursday
3964,Jeans,110,5/27/2023,2.3,Cash,2023,5,May,27,Saturday
4019,Shorts,154,9/30/2023,4.9,Cash,2023,9,Sep,30,Saturday
4075,Tunic,56,5/20/2023,4.3,Cash,2023,5,May,20,Saturday
4081,Backpack,150,8/10/2023,2.9,Cash,2023,8,Aug,10,Thursday
4068,Blouse,191,4/10/2023,1.4,Credit Card,2023,4,Apr,10,Monday
4065,Boots,84,5/12/2023,3.5,Credit Card,2023,5,May,12,Friday
3966,Hoodie,114,3/5/2023,3.4,Credit Card,2023,3,Mar,5,Sunday
4008,Sneakers,45,12/3/2022,4.8,Cash,2022,12,Dec,3,Saturday
3997,Pants,71,2/5/2023,2.8,Cash,2023,2,Feb,5,Sunday
4026,Handbag,49,2/9/2023,4.2,Cash,2023,2,Feb,9,Thursday
3991,Loafers,106,6/27/2023,1.6,Credit Card,2023,6,Jun,27,Tuesday
4023,T-shirt,132,10/27/2022,3.5,Cash,2022,10,Oct,27,Thursday
4028,Skirt,146,6/26/2023,4.3,Credit Card,2023,6,Jun,26,Monday
4097,Polo Shirt,187,2/7/2023,1.6,Cash,2023,2,Feb,7,Tuesday
4002,Poncho,19,8/9/2023,2.3,Cash,2023,8,Aug,9,Wednesday
4121,Trousers,102,2/5/2023,3.4,Credit Card,2023,2,Feb,5,Sunday
3967,Romper,147,11/19/2022,4.3,Credit Card,2022,11,Nov,19,Saturday
4081,Hoodie,31,3/18/2023,4.8,Credit Card,2023,3,Mar,18,Saturday
3971,Blouse,180,8/6/2023,3.9,Cash,2023,8,Aug,6,Sunday
3978,Onesie,175,6/29/2023,4.2,Cash,2023,6,Jun,29,Thursday
4037,Tunic,154,1/7/2023,4.2,Credit Card,2023,1,Jan,7,Saturday
4111,Sunglasses,183,8/4/2023,4.3,Cash,2023,8,Aug,4,Friday
3973,Coat,120,12/20/2022,1.6,Credit Card,2022,12,Dec,20,Tuesday
4058,Pants,186,10/17/2022,4.6,Cash,2022,10,Oct,17,Monday
3992,Boots,124,10/4/2022,3.5,Credit Card,2022,10,Oct,4,Tuesday
4017,Sweater,128,11/5/2022,3.4,Credit Card,2022,11,Nov,5,Saturday
3985,Polo Shirt,160,2/27/2023,1.4,Credit Card,2023,2,Feb,27,Monday
4103,Tank Top,48,3/3/2023,2.1,Cash,2023,3,Mar,3,Friday
4085,Sneakers,16,10/27/2022,2.8,Credit Card,2022,10,Oct,27,Thursday
3987,Handbag,85,9/1/2023,1.5,Credit Card,2023,9,Sep,1,Friday
4090,Polo Shirt,31,9/4/2023,1.5,Credit Card,2023,9,Sep,4,Monday
4091,Jeans,46,5/28/2023,2.3,Cash,2023,5,May,28,Sunday
4021,Dress,97,4/24/2023,3.2,Cash,2023,4,Apr,24,Monday
4084,Skirt,62,12/16/2022,3.6,Cash,2022,12,Dec,16,Friday
3980,Polo Shirt,99,8/13/2023,2.3,Credit Card,2023,8,Aug,13,Sunday
4017,Cardigan,122,11/5/2022,1.1,Cash,2022,11,Nov,5,Saturday
4110,Skirt,125,3/7/2023,3.3,Cash,2023,3,Mar,7,Tuesday
3988,Trench Coat,86,8/31/2023,4.5,Credit Card,2023,8,Aug,31,Thursday
4041,Pants,15,1/26/2023,1.5,Credit Card,2023,1,Jan,26,Thursday
4017,Jeans,199,7/17/2023,3.1,Credit Card,2023,7,Jul,17,Monday
4065,Gloves,54,11/7/2022,1.9,Credit Card,2022,11,Nov,7,Monday
4012,Belt,94,1/21/2023,4.9,Credit Card,2023,1,Jan,21,Saturday
3993,Pajamas,128,3/4/2023,2.7,Credit Card,2023,3,Mar,4,Saturday
3984,Pants,113,12/1/2022,3,Credit Card,2022,12,Dec,1,Thursday
4001,Raincoat,57,10/10/2022,3.1,Cash,2022,10,Oct,10,Monday
4011,Backpack,120,1/14/2023,2.6,Cash,2023,1,Jan,14,Saturday
4027,Cardigan,198,6/23/2023,4.3,Credit Card,2023,6,Jun,23,Friday
4069,Gloves,60,7/23/2023,2.8,Credit Card,2023,7,Jul,23,Sunday
4061,Umbrella,119,6/12/2023,4.6,Credit Card,2023,6,Jun,12,Monday
4022,Pajamas,190,3/15/2023,2,Credit Card,2023,3,Mar,15,Wednesday
4107,Umbrella,81,12/18/2022,3.2,Credit Card,2022,12,Dec,18,Sunday
4082,Shorts,147,7/7/2023,1.9,Credit Card,2023,7,Jul,7,Friday
4052,Coat,127,12/8/2022,1.9,Cash,2022,12,Dec,8,Thursday
4038,Gloves,135,7/31/2023,2.3,Cash,2023,7,Jul,31,Monday
4096,Skirt,173,8/11/2023,3.7,Cash,2023,8,Aug,11,Friday
4078,Raincoat,160,5/12/2023,3,Credit Card,2023,5,May,12,Friday
4028,Flip-Flops,127,3/18/2023,1.2,Cash,2023,3,Mar,18,Saturday
3994,Trousers,182,9/10/2023,1.8,Cash,2023,9,Sep,10,Sunday
4049,Shorts,86,4/16/2023,1,Credit Card,2023,4,Apr,16,Sunday
4078,Swimsuit,161,3/3/2023,3.3,Cash,2023,3,Mar,3,Friday
4122,Pants,56,12/10/2022,2.1,Cash,2022,12,Dec,10,Saturday
4112,Hat,46,3/2/2023,3,Cash,2023,3,Mar,2,Thursday
3965,Belt,117,10/7/2022,1.8,Credit Card,2022,10,Oct,7,Friday
3970,Flannel Shirt,157,3/19/2023,2.3,Credit Card,2023,3,Mar,19,Sunday
4018,Trousers,57,8/15/2023,2,Credit Card,2023,8,Aug,15,Tuesday
4021,Loafers,147,9/30/2023,2.1,Cash,2023,9,Sep,30,Saturday
4055,Umbrella,54,12/18/2022,3.6,Credit Card,2022,12,Dec,18,Sunday
4036,Belt,135,10/30/2022,2.6,Credit Card,2022,10,Oct,30,Sunday
4120,Pants,57,6/24/2023,1.2,Credit Card,2023,6,Jun,24,Saturday
4049,Wallet,125,1/3/2023,4,Credit Card,2023,1,Jan,3,Tuesday
3988,Umbrella,101,1/29/2023,1.8,Credit Card,2023,1,Jan,29,Sunday
4093,Blazer,134,3/23/2023,4,Cash,2023,3,Mar,23,Thursday
4070,Cardigan,153,10/17/2022,4.3,Credit Card,2022,10,Oct,17,Monday
4056,Raincoat,136,7/20/2023,1.2,Credit Card,2023,7,Jul,20,Thursday
3959,Skirt,135,6/7/2023,3.3,Credit Card,2023,6,Jun,7,Wednesday
4057,Sneakers,123,5/8/2023,2,Credit Card,2023,5,May,8,Monday
4022,Kimono,31,5/9/2023,2.2,Cash,2023,5,May,9,Tuesday
4034,Wallet,66,8/9/2023,1.7,Credit Card,2023,8,Aug,9,Wednesday
3980,Swimsuit,80,11/23/2022,3,Credit Card,2022,11,Nov,23,Wednesday
4017,Sandals,83,8/16/2023,3.9,Credit Card,2023,8,Aug,16,Wednesday
4010,Jacket,200,7/15/2023,4.7,Cash,2023,7,Jul,15,Saturday
3998,T-shirt,136,8/15/2023,3.4,Credit Card,2023,8,Aug,15,Tuesday
4069,Pants,38,4/25/2023,3.7,Credit Card,2023,4,Apr,25,Tuesday
4118,Jumpsuit,78,12/5/2022,1.3,Credit Card,2022,12,Dec,5,Monday
4038,Backpack,103,7/20/2023,1,Cash,2023,7,Jul,20,Thursday
3977,Bowtie,73,4/25/2023,3.9,Credit Card,2023,4,Apr,25,Tuesday
4082,Camisole,18,7/2/2023,1.4,Cash,2023,7,Jul,2,Sunday
4077,Onesie,99,12/8/2022,3.6,Credit Card,2022,12,Dec,8,Thursday
4062,Jacket,32,10/4/2022,4,Cash,2022,10,Oct,4,Tuesday
4042,Shorts,40,11/14/2022,2.1,Cash,2022,11,Nov,14,Monday
4065,Sunglasses,70,6/1/2023,2.2,Cash,2023,6,Jun,1,Thursday
3998,Camisole,99,4/6/2023,1.6,Credit Card,2023,4,Apr,6,Thursday
4023,Sneakers,166,2/4/2023,4.7,Cash,2023,2,Feb,4,Saturday
4086,Pants,52,8/19/2023,4.7,Cash,2023,8,Aug,19,Saturday
3973,Hoodie,62,10/3/2022,3.5,Cash,2022,10,Oct,3,Monday
4047,Leggings,25,5/19/2023,4.2,Cash,2023,5,May,19,Friday
4064,Blouse,146,8/13/2023,4.7,Cash,2023,8,Aug,13,Sunday
4111,Hat,147,4/29/2023,1.5,Credit Card,2023,4,Apr,29,Saturday
4040,Pajamas,84,11/22/2022,3.8,Cash,2022,11,Nov,22,Tuesday
4073,Raincoat,78,6/28/2023,1.1,Credit Card,2023,6,Jun,28,Wednesday
3964,Leggings,141,5/10/2023,1.3,Cash,2023,5,May,10,Wednesday
3970,Kimono,183,7/21/2023,1.9,Cash,2023,7,Jul,21,Friday
4121,Belt,44,3/21/2023,2.5,Credit Card,2023,3,Mar,21,Tuesday
4004,Tank Top,80,12/19/2022,2.9,Credit Card,2022,12,Dec,19,Monday
4118,Tie,42,8/31/2023,1.1,Cash,2023,8,Aug,31,Thursday
4070,Loafers,43,8/26/2023,3.6,Credit Card,2023,8,Aug,26,Saturday
4121,Handbag,192,2/27/2023,4.5,Cash,2023,2,Feb,27,Monday
3991,Trousers,73,10/5/2022,3.9,Credit Card,2022,10,Oct,5,Wednesday
3957,Blouse,183,3/9/2023,2.1,Credit Card,2023,3,Mar,9,Thursday
4059,Backpack,46,2/5/2023,4.9,Credit Card,2023,2,Feb,5,Sunday
4008,Boots,78,3/8/2023,3.8,Cash,2023,3,Mar,8,Wednesday
4117,Pajamas,106,6/10/2023,5,Credit Card,2023,6,Jun,10,Saturday
4037,Sun Hat,33,12/2/2022,4.4,Cash,2022,12,Dec,2,Friday
4104,Kimono,81,9/30/2023,3.8,Cash,2023,9,Sep,30,Saturday
3978,Polo Shirt,104,12/24/2022,3.9,Cash,2022,12,Dec,24,Saturday
3985,Polo Shirt,134,3/13/2023,2.1,Cash,2023,3,Mar,13,Monday
4020,Polo Shirt,197,11/8/2022,4.3,Credit Card,2022,11,Nov,8,Tuesday
3990,Gloves,172,1/9/2023,3.9,Credit Card,2023,1,Jan,9,Monday
4109,Pajamas,101,6/5/2023,2.3,Credit Card,2023,6,Jun,5,Monday
4062,Hoodie,146,9/5/2023,2.6,Cash,2023,9,Sep,5,Tuesday
4038,Slippers,119,8/14/2023,2.5,Credit Card,2023,8,Aug,14,Monday
4072,Romper,136,3/12/2023,4.1,Credit Card,2023,3,Mar,12,Sunday
4079,Tie,82,4/27/2023,3.7,Credit Card,2023,4,Apr,27,Thursday
3991,Flannel Shirt,157,11/20/2022,3.7,Credit Card,2022,11,Nov,20,Sunday
4108,Tank Top,22,6/13/2023,1.6,Credit Card,2023,6,Jun,13,Tuesday
4029,Gloves,127,6/12/2023,3.2,Cash,2023,6,Jun,12,Monday
3978,Hoodie,50,8/26/2023,4.7,Credit Card,2023,8,Aug,26,Saturday
4063,Boots,10,12/27/2022,1.6,Cash,2022,12,Dec,27,Tuesday
4051,Swimsuit,119,11/8/2022,3.5,Cash,2022,11,Nov,8,Tuesday
4003,T-shirt,186,6/13/2023,4.4,Credit Card,2023,6,Jun,13,Tuesday
4057,Scarf,176,3/30/2023,4.9,Credit Card,2023,3,Mar,30,Thursday
4053,Jeans,80,11/2/2022,4.3,Cash,2022,11,Nov,2,Wednesday
4014,Sun Hat,31,5/4/2023,5,Cash,2023,5,May,4,Thursday
3962,Onesie,176,11/15/2022,3.1,Cash,2022,11,Nov,15,Tuesday
4099,Shorts,88,9/6/2023,4.8,Credit Card,2023,9,Sep,6,Wednesday
4122,Sweater,69,1/1/2023,3.7,Credit Card,2023,1,Jan,1,Sunday
4113,Raincoat,33,10/25/2022,3,Cash,2022,10,Oct,25,Tuesday
4117,Swimsuit,10,12/16/2022,4.3,Credit Card,2022,12,Dec,16,Friday
4015,Jumpsuit,29,9/22/2023,4.7,Cash,2023,9,Sep,22,Friday
4075,Cardigan,184,8/16/2023,2.4,Credit Card,2023,8,Aug,16,Wednesday
4007,Overalls,12,7/27/2023,4,Cash,2023,7,Jul,27,Thursday
4024,Pants,40,8/3/2023,3.6,Credit Card,2023,8,Aug,3,Thursday
4000,Sun Hat,118,11/7/2022,4.3,Cash,2022,11,Nov,7,Monday
3969,Tie,132,7/31/2023,1.8,Credit Card,2023,7,Jul,31,Monday
4115,Scarf,197,6/23/2023,3,Credit Card,2023,6,Jun,23,Friday
4066,Gloves,36,6/6/2023,1.6,Credit Card,2023,6,Jun,6,Tuesday
3995,Blouse,44,5/25/2023,4.3,Cash,2023,5,May,25,Thursday
3979,Shorts,183,10/22/2022,1.4,Credit Card,2022,10,Oct,22,Saturday
4102,Pants,52,1/4/2023,1.7,Credit Card,2023,1,Jan,4,Wednesday
3987,Pajamas,194,3/1/2023,1.3,Credit Card,2023,3,Mar,1,Wednesday
3960,Camisole,48,3/9/2023,4.8,Credit Card,2023,3,Mar,9,Thursday
4091,Jeans,167,2/19/2023,2.4,Cash,2023,2,Feb,19,Sunday
4068,Tank Top,65,5/19/2023,3.8,Cash,2023,5,May,19,Friday
3987,Sweater,160,8/9/2023,2.9,Credit Card,2023,8,Aug,9,Wednesday
4014,Tank Top,99,10/2/2022,1.2,Cash,2022,10,Oct,2,Sunday
4009,Skirt,90,2/17/2023,1.1,Credit Card,2023,2,Feb,17,Friday
4005,Wallet,73,6/11/2023,1.1,Cash,2023,6,Jun,11,Sunday
4025,Slippers,31,5/10/2023,4.4,Cash,2023,5,May,10,Wednesday
4030,Jacket,163,10/15/2022,3.2,Cash,2022,10,Oct,15,Saturday
4054,Loafers,186,7/2/2023,3.5,Credit Card,2023,7,Jul,2,Sunday
4067,Jeans,87,12/6/2022,1.1,Credit Card,2022,12,Dec,6,Tuesday
4110,Swimsuit,110,3/12/2023,4.6,Credit Card,2023,3,Mar,12,Sunday
4012,Pants,23,11/4/2022,3.2,Cash,2022,11,Nov,4,Friday
4005,Boots,38,9/21/2023,3.9,Cash,2023,9,Sep,21,Thursday
4064,Jacket,173,5/30/2023,2.8,Cash,2023,5,May,30,Tuesday
4003,T-shirt,145,5/1/2023,2,Credit Card,2023,5,May,1,Monday
4061,Sunglasses,13,3/15/2023,1.1,Cash,2023,3,Mar,15,Wednesday
3994,Tie,91,11/10/2022,4.1,Cash,2022,11,Nov,10,Thursday
4031,Tunic,155,11/7/2022,1,Credit Card,2022,11,Nov,7,Monday
4024,Hat,149,5/31/2023,4.5,Cash,2023,5,May,31,Wednesday
4017,Onesie,130,8/20/2023,4.7,Cash,2023,8,Aug,20,Sunday
4115,Poncho,28,10/19/2022,3,Credit Card,2022,10,Oct,19,Wednesday
4051,Flannel Shirt,20,4/2/2023,1.2,Cash,2023,4,Apr,2,Sunday
4106,Tank Top,111,11/16/2022,3.8,Cash,2022,11,Nov,16,Wednesday
4122,Blazer,170,6/6/2023,4.6,Cash,2023,6,Jun,6,Tuesday
4074,Onesie,116,9/22/2023,1.7,Credit Card,2023,9,Sep,22,Friday
3978,Tie,112,2/1/2023,2.3,Cash,2023,2,Feb,1,Wednesday
4077,Trousers,167,12/26/2022,1.8,Cash,2022,12,Dec,26,Monday
4055,Cardigan,110,2/16/2023,2.4,Cash,2023,2,Feb,16,Thursday
4065,Shorts,176,3/31/2023,4.4,Credit Card,2023,3,Mar,31,Friday
4109,Pants,26,4/16/2023,2.8,Credit Card,2023,4,Apr,16,Sunday
4022,Sweater,121,1/8/2023,4.6,Cash,2023,1,Jan,8,Sunday
3975,Backpack,71,2/9/2023,1.6,Cash,2023,2,Feb,9,Thursday
3972,Tunic,126,11/8/2022,3.8,Credit Card,2022,11,Nov,8,Tuesday
4042,Trench Coat,199,4/1/2023,3.8,Cash,2023,4,Apr,1,Saturday
4017,Coat,54,6/19/2023,1.4,Cash,2023,6,Jun,19,Monday
